source_excel_row,source_registry_offering_count,AANGEBODEN_OPLEIDINGCODE,OPLEIDINGSEENHEIDCODE,ERKENDEOPLEIDINGSCODE,VARIANT_VAN,SOORT,ONDERWIJSBESTUURID,ONDERWIJSBESTUUR_NAAM,ONDERWIJSAANBIEDERID,ONDERWIJSAANBIEDER_NAAM,NAAM_LANG,INTERNATIONALE_NAAM,EIGENNAAM,VORM,VOERTAAL,STUDIELAST,BEGINDATUM,EINDDATUM,AANGEBODEN_OPLEIDING_BEGINDATUM,AANGEBODEN_OPLEIDING_EINDDATUM,EERSTE_INSTROOMDATUM,LAATSTE_INSTROOMDATUM,WEBSITE,SAMENWERKEND_MET,BUITENLANDSEPARTNER,ONDERWIJSLOCATIECODE,ONDERWIJSLOCATIEPLAATS,raw_record_count,raw_csv_rows_json,raw_conflict_fields_json,raw_conflict_values_json
57,1,658afe4c-9fe6-4f4d-a5ec-76dd83c24825,1015O6450,,56826,VARIANT,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A124,Radboud Universiteit Nijmegen (RU) Faculteit der Letteren,International Business Communication,International Business Communication,International Business Communication,VOLTIJD,ENG,180,,,2016-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[3986],[],{}
58,2,1c80d61e-8f91-434d-a83c-c22bcf0a2c3e,1016O6836,,50902,VARIANT,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A122,Radboud Universiteit Nijmegen (RU) Faculteit der FTR,"Islam, Politiek en Samenleving","Islam, Politics and Society","Islam, Politiek en Samenleving",DEELTIJD,NLD,180,,,2022-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[3895],[],{}
58,2,d514a08b-89d8-4f6b-9e79-1695fb4f6ee4,1016O6658,,50902,VARIANT,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A122,Radboud Universiteit Nijmegen (RU) Faculteit der FTR,"Islam, Politiek en Samenleving","Islam, Politics and Society","Islam, Politiek en Samenleving",VOLTIJD,NLD,180,,,2022-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[3892],[],{}
59,1,5b617df2-ebca-4c2d-9020-add2f3ac245f,1001O6053,56824,,OPLEIDING,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A124,Radboud Universiteit Nijmegen (RU) Faculteit der Letteren,Kunstgeschiedenis,Art History,Kunstgeschiedenis,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[3974],[],{}
60,1,87594c0c-75b5-4430-aa50-861c5eae7aec,1001O6127,56944,,OPLEIDING,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A127,Radboud Universiteit Nijmegen (RU) Faculteit der NWI,Molecular Life Sciences,Molecular Life Sciences,Moleculaire Levenswetenschappen,VOLTIJD,ENG,180,2017-09-01,,2017-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[4146],[],{}
61,1,ce0239ec-53f4-4d12-a220-c3aa4aae3eda,1001O6132,56948,,OPLEIDING,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A127,Radboud Universiteit Nijmegen (RU) Faculteit der NWI,Natural Sciences,Natural Sciences,Natural Sciences,VOLTIJD,NLD,180,2012-09-01,,2012-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[4151],[],{}
62,1,f5f8328c-13ac-4c9a-850d-ae5b11a8b81b,1001O6193,56984,,OPLEIDING,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A127,Radboud Universiteit Nijmegen (RU) Faculteit der NWI,Natuur- en Sterrenkunde,Physics and Astronomy,Natuur- en Sterrenkunde,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[4157],[],{}
63,1,0b88c46d-9df8-4f8e-a257-818499c1cb2e,1001O6003,56804,,OPLEIDING,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A124,Radboud Universiteit Nijmegen (RU) Faculteit der Letteren,Nederlandse Taal en Cultuur,Dutch Language and Culture,Nederlandse Taal en Cultuur,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[3961],[],{}
64,2,bec73d07-6710-4b89-89e7-1b6093b6805e,1016O6841,,56828,VARIANT,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A123,Radboud Universiteit Nijmegen (RU) Faculteit der Rechtsgeleerdheid,Notarieel Recht,Notarial Law,Notarieel Recht,DEELTIJD,NLD,180,,,2002-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[3936],[],{}
64,2,c0f0b972-978b-416d-95a4-39b4536c2589,1016O6840,,56828,VARIANT,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A123,Radboud Universiteit Nijmegen (RU) Faculteit der Rechtsgeleerdheid,Notarieel Recht,Notarial Law,Notarieel Recht,VOLTIJD,NLD,180,,,2002-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[3935],[],{}
65,1,7f547bc1-99df-41cc-827e-d7904235cae7,1015O6471,,56607,VARIANT,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A129,Radboud Universiteit Nijmegen (RU) Faculteit der Sociale Wetenschappen,Pedagogische Wetenschappen,Pedagogical Sciences,Pedagogische Wetenschappen,VOLTIJD,NLD,180,,,2002-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[4314],[],{}
66,1,cd7688bc-b4e0-4843-8cef-8c680ff4135b,1001O6238,59329,,OPLEIDING,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A129,Radboud Universiteit Nijmegen (RU) Faculteit der Sociale Wetenschappen,Pedagogische Wetenschappen van Primair Onderwijs,Pedagogical Sciences of Primary Education,Pedagogische Wetenschappen van Primair Onderwijs,VOLTIJD,NLD,180,2018-09-01,,2018-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[4300],[],{}
67,1,d60f05ba-bc0e-4f4e-bb53-f582efff72f9,1015O6460,,56081,VARIANT,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A122,Radboud Universiteit Nijmegen (RU) Faculteit der FTR,"Philosophy, Politics and Society","Philosophy, Politics and Society","Philosophy, Politics and Society",VOLTIJD,ENG,180,,,2018-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[3846],[],{}
68,1,589bbb17-c3ea-4153-9dde-1120c44421bb,1001O5942,56606,,OPLEIDING,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A125,Radboud Universiteit Nijmegen (RU) Faculteit der Managementwetenschappen,Politicologie,Political Science,Politicologie,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[4042],[],{}
69,1,d951cde7-5665-4448-9d01-36f543fc1a4d,1001O5936,56604,,OPLEIDING,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A129,Radboud Universiteit Nijmegen (RU) Faculteit der Sociale Wetenschappen,Psychologie,Psychology,Psychologie,VOLTIJD,"ENG,NLD",180,2002-09-01,,2002-09-01,,,,,,,114X875,Nijmegen,1,[4289],[],{}
70,2,3b90cff7-4033-4b7d-a674-ef9269c537d4,1016O6835,,50700,VARIANT,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A123,Radboud Universiteit Nijmegen (RU) Faculteit der Rechtsgeleerdheid,Rechtsgeleerdheid,Law,Rechtsgeleerdheid,DEELTIJD,NLD,180,,,2009-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[3934],[],{}
70,2,e87e02ad-4cad-404b-9663-018c7c735a21,1016O6834,,50700,VARIANT,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A123,Radboud Universiteit Nijmegen (RU) Faculteit der Rechtsgeleerdheid,Rechtsgeleerdheid,Law,Rechtsgeleerdheid,VOLTIJD,NLD,180,,,2009-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[3933],[],{}
71,2,503d783b-e952-44a0-9894-aa05e4cf0dd9,1016O6659,,50902,VARIANT,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A122,Radboud Universiteit Nijmegen (RU) Faculteit der FTR,"Religie, Politiek en Samenleving","Religion, Politics and Society","Religie, Politiek en Samenleving",VOLTIJD,NLD,180,,,2022-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[3893],[],{}
71,2,f008aeab-6b6d-4b74-9bc7-58c7a6bceabe,1016O6837,,50902,VARIANT,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A122,Radboud Universiteit Nijmegen (RU) Faculteit der FTR,"Religie, Politiek en Samenleving","Religion, Politics and Society","Religie, Politiek en Samenleving",DEELTIJD,NLD,180,,,2022-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[3896],[],{}
72,1,1e37aeda-012a-4cf2-9ef3-d6c8ce1fdb36,1016O0146,,56823,VARIANT,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A124,Radboud Universiteit Nijmegen (RU) Faculteit der Letteren,"Samenleving, Taal en Cultuur","Society, Language and Culture","Samenleving, Taal en Cultuur",VOLTIJD,NLD,180,,,2025-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[4028],[],{}
73,1,d3fbb1a0-6025-4246-9238-a651f8b31c86,1001O6126,56943,,OPLEIDING,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A127,Radboud Universiteit Nijmegen (RU) Faculteit der NWI,Chemistry,Chemistry,Scheikunde,VOLTIJD,ENG,180,2017-09-01,,2017-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[4145],[],{}
74,1,a47a4d00-7fcf-4092-acac-656f1a48813f,1001O5926,56601,,OPLEIDING,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A129,Radboud Universiteit Nijmegen (RU) Faculteit der Sociale Wetenschappen,Sociologie,Sociology,Sociologie,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[4288],[],{}
75,1,83deace9-f7a1-47eb-b138-44bdb6499682,1015O6483,,56074,VARIANT,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A124,Radboud Universiteit Nijmegen (RU) Faculteit der Letteren,Spaanse Taal en Cultuur,Spanish Language and Culture,Spaanse Taal en Cultuur,VOLTIJD,NLD,180,,,2018-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[3991],[],{}
76,1,07deb57c-52b5-4707-b755-9f7a884062c3,1001O5997,56803,,OPLEIDING,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A124,Radboud Universiteit Nijmegen (RU) Faculteit der Letteren,Taalwetenschap,Linguistics,Taalwetenschap,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[3960],[],{}
77,1,046b1fee-e4b6-49d4-8ec6-6c6c667eeca8,1001O5918,56560,,OPLEIDING,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A126,Radboud Universiteit Nijmegen (RU) Faculteit der Medische Wetenschappen,Tandheelkunde,Dentistry,Tandheelkunde,VOLTIJD,NLD,180,2004-09-01,,2004-09-01,,,,,,,114X875,Nijmegen,1,[4129],[],{}
78,2,ba0182f6-7593-48de-98a6-64ef86114a23,1016O6839,,56109,VARIANT,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A122,Radboud Universiteit Nijmegen (RU) Faculteit der FTR,Theologie,Theology,Theologie,DEELTIJD,NLD,180,,,2002-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[3898],[],{}
78,2,cefb4922-5684-4ad3-b71e-5e3e7117bbf6,1016O6838,,56109,VARIANT,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A122,Radboud Universiteit Nijmegen (RU) Faculteit der FTR,Theologie,Theology,Theologie,VOLTIJD,NLD,180,,,2002-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[3897],[],{}
79,1,b444f4a9-c747-48ae-b222-5793e7f31fd3,1001O6181,56980,,OPLEIDING,107B484,Het College van Bestuur van de Radboud Universiteit Nijmegen,114A127,Radboud Universiteit Nijmegen (RU) Faculteit der NWI,Wiskunde,Mathematics,Wiskunde,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2026-09-01,,,,,114X875,Nijmegen,1,[4156],[],{}
80,1,97609a36-3604-454a-a51e-b389d2bfa005,1001O5722,50668,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,"Aarde, Economie en Duurzaamheid","Earth Sciences, Economics and Sustainability","B Aarde, Economie en Duurzaamheid",VOLTIJD,NLD,180,2007-09-01,,2020-09-01,,2020-09-01,,,,,111X680,Amsterdam,1,[3413],[],{}
81,1,cd13c113-8eb8-49aa-a380-fb7b999983fb,1001O6196,56986,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Aardwetenschappen,Earth Sciences,B Aardwetenschappen,VOLTIJD,NLD,180,2002-09-01,,2019-05-17,,2019-09-01,,,,,111X680,Amsterdam,1,[3448],[],{}
82,1,5edccba3-01b4-4e30-b323-84554b6339a9,1001O5981,56703,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Archeologie,Archaeology,B Archeologie,VOLTIJD,NLD,180,2008-09-01,,2021-03-03,,2021-09-01,,,,,111X680,Amsterdam,1,[3438],[],{}
83,1,1c27cc8b-ffad-48e4-9ff6-69186f31944d,1001O6128,56945,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Artificial Intelligence,Artificial Intelligence,B Artificial Intelligence,VOLTIJD,ENG,180,2018-11-01,,2020-09-07,,2021-09-01,,,,,111X680,Amsterdam,1,[3446],[],{}
84,1,01508adf-22fa-47e1-a7a7-d26506a6344c,1001O5714,50645,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Bedrijfskunde,Business Administration,B Bedrijfskunde,VOLTIJD,NLD,180,2009-09-01,,2023-09-01,,2023-09-01,,,,,111X680,Amsterdam,1,[3412],[],{}
85,1,baac29d0-a222-4cd1-a028-a8a8c8d06af4,1001O5627,50007,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Bestuurs- en Organisatiewetenschap,Public Administration and Organization Science,B Bestuurs- en Organisatiewetenschap,VOLTIJD,NLD,180,2002-09-01,,2024-09-06,,2024-09-01,,,,,111X680,Amsterdam,1,[3407],[],{}
86,1,2327073f-1a0a-4cee-8595-2dca36242c0f,1001O6135,56950,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Bewegingswetenschappen,Human Movement Sciences,B Bewegingswetenschappen,VOLTIJD,NLD,180,2002-09-01,,2023-09-01,,2023-09-01,,,,,111X680,Amsterdam,1,[3447],[],{}
87,1,8789f120-addb-482e-a0d1-a0bd65411e05,1001O6122,56860,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Biologie,Biology,B Biologie,VOLTIJD,NLD,180,2002-09-01,,2022-03-21,,2022-09-01,,,,,111X680,Amsterdam,1,[3445],[],{}
88,1,ce95e488-4fb0-4673-ad37-593a42a45b6d,1001O6233,59324,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Biomedical Sciences,Biomedical Sciences,B Biomedical Sciences,VOLTIJD,ENG,180,2018-09-01,2026-09-01,2024-09-01,,2024-09-01,,,,,111X680,Amsterdam,1,[3452],[],{}
89,1,82668260-7bb1-4df7-a78e-58e997ad50b5,1001O6110,56856,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Business Analytics,Business Analytics,B Business Analytics,VOLTIJD,ENG,180,2002-09-01,,2019-11-26,,2020-09-01,,,,,111X680,Amsterdam,1,[3444],[],{}
90,1,9462caa7-abc2-4ee7-bcb4-b8c63dee5b8d,1001O6110,56856,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Business Analytics,Business Analytics,B Business Analytics (deeltijd),DEELTIJD,ENG,180,2002-09-01,,2019-11-26,,2020-09-01,,,,,111X680,Amsterdam,1,[3443],[],{}
91,1,49da5a24-ec09-4a87-9967-7879ca73da76,1001O6058,56826,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Communicatie- en Informatiewetenschappen,Communication and Information Studies,B Communicatie & Informatiewetenschappen,VOLTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,,,,111X680,Amsterdam,1,[3440],[],{}
92,1,492cf5b7-8a2a-430f-90fe-9485f79d12c4,1001O5960,56615,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Communicatiewetenschap,Communication Science,B Communicatiewetenschap,VOLTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,,,,111X680,Amsterdam,1,[3436],[],{}
93,1,7fc2e861-5f38-46fb-b85e-4dd564a29527,1001O5960,56615,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Communicatiewetenschap,Communication Science,B Communication Science,VOLTIJD,ENG,180,2002-09-01,,2020-09-01,,2020-09-01,,,,,111X680,Amsterdam,1,[3437],[],{}
94,1,81223d0d-15f7-4c76-a73f-7dd0abc449e0,1001O5694,50426,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Computer Science,Computer Science,B Computer Science,VOLTIJD,ENG,180,2013-09-01,,2024-09-01,,2024-09-01,,,,,111X680,Amsterdam,1,[3410],[],{}
95,1,abfae861-2119-46ae-8c1f-e12bbaca4f06,1001O5901,56469,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Criminologie,Criminology,B Criminologie,VOLTIJD,NLD,180,2002-09-01,,2024-09-01,,2024-09-01,,,,,111X680,Amsterdam,1,[3427],[],{}
96,1,672aad0c-6c9e-44a6-a731-a75629f4364d,1001O5654,50035,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Culturele Antropologie en Ontwikkelingssociologie,Cultural Anthropology and Development Sociology,B Cultural Anthropology and Dev. Soc.,VOLTIJD,ENG,180,2008-09-01,,2020-09-01,,2020-09-01,,,,,111X680,Amsterdam,1,[3408],[],{}
97,1,788cccf7-c0a9-4730-ac05-9037db20c33c,1001O5654,50035,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Culturele Antropologie en Ontwikkelingssociologie,Cultural Anthropology and Development Sociology,B Culturele Antropologie en Ontw. Soc.,VOLTIJD,NLD,180,2008-09-01,,2020-09-01,,2020-09-01,,,,,111X680,Amsterdam,1,[3409],[],{}
98,1,c6d01b42-fe52-491a-96ed-13245079dc31,1001O8891,59332,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Econometrics and Data Science,Econometrics and Data Science,B Econometrics and Data Science,VOLTIJD,NLD,180,2024-09-01,,2024-09-01,,2024-09-01,,,,,111X680,Amsterdam,1,[3576],[],{}
99,1,1af3b60d-3605-446d-a0b5-ca6daa94a987,1001O6080,56833,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Econometrie en Operationele Research,Econometrics and Operations Research,B Econometrie en Operationele Research,VOLTIJD,NLD,180,2002-09-01,,2023-09-01,,2023-09-01,,,,,111X680,Amsterdam,1,[3442],[],{}
100,1,6fad83f4-b1ed-4a6a-8fda-4b55501214de,1001O5765,50950,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Economie en Bedrijfseconomie,Economics and Business Economics,B Economie en bedrijfseconomie,VOLTIJD,NLD,180,2006-03-01,,2023-09-01,,2023-09-01,,,,,111X680,Amsterdam,1,[3418],[],{}
101,1,949d90e8-8f3d-4e81-a85d-30ccce2d0ac6,1001O6202,56989,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Farmaceutische Wetenschappen,Pharmaceutical Sciences,B Farmaceutische Wetenschappen,VOLTIJD,NLD,180,2002-09-01,,2019-07-15,,2019-09-01,,,,,111X680,Amsterdam,1,[3449],[],{}
102,1,798a0b06-9b15-4570-adf1-c7a67dce0e0c,1001O5842,56081,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Filosofie,Philosophy,B Filosofie,VOLTIJD,NLD,180,2002-09-01,,2024-06-25,,2024-09-01,,,,,111X680,Amsterdam,1,[3426],[],{}
103,1,b47b12d0-5a51-4fcd-8fdb-7c897f6da093,1001O5842,56081,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Filosofie,Philosophy,"B Filosofie (deeltijd, Nederlands)",DEELTIJD,NLD,180,2002-09-01,,2024-06-25,,2024-09-01,,,,,111X680,Amsterdam,1,[3425],[],{}
104,1,fbb226a6-634b-4f94-b54d-de1f324bd4ed,1001O5909,56551,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Geneeskunde,Medicine,B Geneeskunde,VOLTIJD,NLD,180,2005-09-01,,2024-09-01,,2024-09-01,,,,,111X680,Amsterdam,1,[3428],[],{}
105,1,1ee5aa6e-d0f6-42dd-bdc1-2e1958f1d2ce,1001O5821,56034,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Geschiedenis,History,B Geschiedenis,VOLTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,,,,111X680,Amsterdam,1,[3424],[],{}
106,1,48685113-c28b-469a-82b7-c00d001e5852,1001O5702,50509,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Gezondheid en Leven,Health and Life Sciences,B Gezondheid en Leven,VOLTIJD,ENG,180,2007-09-01,,2024-09-01,,2024-09-01,,,,,111X680,Amsterdam,1,[3411],[],{}
107,1,0ac3ddc1-1440-4048-a3fd-b97b075cf11d,1001O5914,56553,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Gezondheidswetenschappen,Health Sciences,B Gezondheidswetenschappen,VOLTIJD,NLD,180,2008-09-01,,2023-09-01,,2023-09-01,,,,,111X680,Amsterdam,1,[3429],[],{}
108,1,dc6b3bf0-d131-480c-82b8-60369d14b576,1001O5808,56003,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Griekse en Latijnse Taal en Cultuur,Greek and Latin Languages and Cultures,B Griekse en Latijnse Taal en Cultuur,VOLTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,,,,111X680,Amsterdam,1,[3423],[],{}
109,1,b1c00a7f-44c2-4c52-8577-65f8a2ff74a6,1001O5772,50952,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,International Business Administration,International Business Administration,B International Business Administration,VOLTIJD,ENG,180,2005-09-01,,2023-09-01,,2023-09-01,,,,,111X680,Amsterdam,1,[3419],[],{}
110,1,cf47c510-0742-48a4-a988-b2aa491784af,1001O6241,59334,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Law in Society,Law in Society,B Law in Society,VOLTIJD,ENG,180,2019-09-01,,2019-09-01,,2019-09-01,,,,,111X680,Amsterdam,1,[3453],[],{}
111,1,e8cddac0-95ea-4733-b318-f664457447c8,1001O5802,55823,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Literatuur en Samenleving,Literature and Society,B Literatuur en Samenleving,VOLTIJD,NLD,180,2013-09-01,,2020-09-01,,2020-09-01,,,,,111X680,Amsterdam,1,[3422],[],{}
112,1,44db7501-62ed-4d02-ace4-95480fd96ef4,1001O6232,59322,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Mathematics,Mathematics,B Mathematics,VOLTIJD,ENG,180,2018-09-01,,2019-11-26,,2020-09-01,,,,,111X680,Amsterdam,1,[3451],[],{}
113,1,e07f169b-eaa6-4fd7-aaeb-23aeed81b942,1001O6232,59322,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Mathematics,Mathematics,B Mathematics (deeltijd),DEELTIJD,ENG,180,2018-09-01,,2019-11-26,,2020-09-01,,,,,111X680,Amsterdam,1,[3450],[],{}
114,1,6f904f64-ad55-4430-8a47-2881f14dd028,1001O5801,55822,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,"Media, Kunst, Design en Architectuur","Media, Art, Design and Architecture","B Media, Kunst, Design en Architectuur",VOLTIJD,NLD,180,2013-09-01,,2020-09-01,,2020-09-01,,,,,111X680,Amsterdam,1,[3421],[],{}
115,1,9c3b380b-9334-458d-bef8-015d7e3fa931,1001O5745,50800,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Medische Natuurwetenschappen,Medical Natural Sciences,B Medische Natuurwetenschappen,VOLTIJD,NLD,180,2002-09-01,,2019-04-24,,2019-09-01,,,,,111X680,Amsterdam,1,[3416],[],{}
116,1,48816250-821e-4dfd-86b2-6c417e4cb490,1001O6070,56828,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Notarieel Recht,Notarial Law,B Notarieel recht,VOLTIJD,NLD,180,2002-09-01,,2019-01-31,,2019-09-01,,,,,111X680,Amsterdam,1,[3441],[],{}
117,1,d2feb082-cf6c-489d-8628-7397830ab151,1001O5983,56704,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Oudheidwetenschappen,Ancient Studies,B Oudheidwetenschappen,VOLTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,,,,111X680,Amsterdam,1,[3439],[],{}
118,1,94b45eb4-070f-4577-a6c3-70b298a3c94e,1001O5948,56607,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,Pedagogische Wetenschappen,Pedagogical Sciences,B Pedagogische wetenschappen,VOLTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,,,,111X680,Amsterdam,1,[3435],[],{}
119,1,21d5268e-6416-4441-8e93-b47e04d3c94f,1001O5779,54999,,OPLEIDING,107B482,Het College van Bestuur van de Vrije Universiteit,111A136,VU - Vrije Universiteit Amsterdam,"Philosophy, Politics and Economics","Philosophy, Politics and Economics","B Philosophy, Politics and Economics",VOLTIJD,ENG,180,2016-09-01,,2022-11-03,,2023-09-01,,,,,111X680,Amsterdam,1,[3420],[],{}
