source_excel_row,ONDERWIJSBESTUURID,ONDERWIJSBESTUUR_NAAM,ONDERWIJSAANBIEDERID,ONDERWIJSAANBIEDER_NAAM,SOORT,OPLEIDINGSEENHEIDCODE,ERKENDEOPLEIDINGSCODE,VARIANT_VAN,NAAM_LANG,EIGENNAAM,VORM,VOERTAAL,STUDIELAST,EINDDATUM,AANGEBODEN_OPLEIDING_EINDDATUM,LAATSTE_INSTROOMDATUM,flag_codes_json,needs_resolution,resolution_case_ids_json
401,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5653,50035,,Culturele Antropologie en Ontwikkelingssociologie,Culturele Antropologie en Ontwikkelingssociologie,VOLTIJD,ENG | NLD,180,,,,"[""multi_offering_identity_sensitive"",""multiple_languages"",""multiple_offerings"",""multiple_websites""]",true,"[""rc-0049""]"
402,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5623,50004,,Cultuurwetenschappen,Cultuurwetenschappen,VOLTIJD,ENG | NLD,180,,,,"[""multi_offering_identity_sensitive"",""multiple_languages"",""multiple_offerings"",""multiple_websites""]",true,"[""rc-0050""]"
403,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6007,56805,,Duitse Taal en Cultuur,Duitse Taal en Cultuur,DEELTIJD | VOLTIJD,NLD,180,,,,"[""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
404,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6240,59332,,Econometrics and Data Science,Econometrics and Data Science,VOLTIJD,ENG | NLD,180,,,,"[""multi_offering_identity_sensitive"",""multiple_languages"",""multiple_offerings"",""multiple_websites""]",true,"[""rc-0051""]"
405,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6230,59318,,Economics and Business Economics,Economics and Business Economics,VOLTIJD,ENG | NLD,180,,,,"[""multi_offering_identity_sensitive"",""multiple_languages"",""multiple_offerings"",""multiple_websites""]",true,"[""rc-0052""]"
406,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6013,56806,,Engelse Taal en Cultuur,English Language and Culture,DEELTIJD | VOLTIJD,ENG,180,,,,"[""canonical_name_alias_present"",""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
407,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5830,56051,,Europese Studies,Europese Studies,VOLTIJD,ENG | NLD,180,,,,"[""multi_offering_identity_sensitive"",""multiple_languages"",""multiple_offerings"",""multiple_websites""]",true,"[""rc-0053""]"
408,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5841,56081,,Filosofie,Filosofie,DEELTIJD | VOLTIJD,NLD,180,,,,"[""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
409,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6065,56827,,Fiscaal Recht,Fiscaal Recht,VOLTIJD,NLD,180,,,,[],false,[]
410,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5887,56402,,Fiscale Economie,Fiscale Economie,VOLTIJD,NLD,180,,,,[],false,[]
411,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6020,56808,,Franse Taal en Cultuur,Franse Taal en Cultuur,DEELTIJD | VOLTIJD,NLD,180,,,,"[""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
412,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5693,50425,,Future Planet Studies,Future Planet Studies,VOLTIJD,NLD,180,,,,[],false,[]
413,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5908,56551,,Geneeskunde,Geneeskunde,VOLTIJD,NLD,180,,,,[],false,[]
414,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5820,56034,,Geschiedenis,Geschiedenis,DEELTIJD | VOLTIJD,NLD,180,,,,"[""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
415,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5959,56615,,Communicatiewetenschap,Global Communication Science,VOLTIJD,ENG,180,,,,"[""canonical_name_alias_present""]",true,"[""rc-0076""]"
416,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5807,56003,,Griekse en Latijnse Taal en Cultuur,Griekse en Latijnse Taal en Cultuur,DEELTIJD | VOLTIJD,NLD,180,,,,"[""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
417,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5749,50901,,Hebreeuwse Taal en Cultuur,Hebreeuwse Taal en Cultuur,DEELTIJD | VOLTIJD,NLD,180,,,,"[""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
418,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6172,56978,,Informatica,Informatica,VOLTIJD,NLD,180,,,,[],true,"[""rc-0080""]"
419,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6172,56978,,Informatica,Informatica - vrije opleiding,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",true,"[""rc-0080""]"
420,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6097,56842,,Informatiekunde,Informatiekunde,VOLTIJD,NLD,180,,,,[],true,"[""rc-0078""]"
421,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6097,56842,,Informatiekunde,Informatiekunde - vrije opleiding,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",true,"[""rc-0078""]"
422,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5972,56631,,Interdisciplinaire sociale wetenschap,Interdisciplinaire Sociale Wetenschap,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",false,[]
423,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6025,56809,,Italiaanse Taal en Cultuur,Italiaanse Taal en Cultuur,DEELTIJD | VOLTIJD,NLD,180,,,,"[""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
424,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6051,56824,,Kunstgeschiedenis,Kunstgeschiedenis,DEELTIJD | VOLTIJD,NLD,180,,,,"[""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
425,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6184,56981,,Kunstmatige Intelligentie,Kunstmatige Intelligentie,VOLTIJD,NLD,180,,,,[],false,[]
426,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5995,56803,,Taalwetenschap,Linguistics,VOLTIJD,ENG,180,,,,"[""canonical_name_alias_present""]",false,[]
427,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5990,56802,,Literatuurwetenschap,Literary Studies,DEELTIJD | VOLTIJD,ENG,180,,,,"[""canonical_name_alias_present"",""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
428,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5630,50010,,Media en informatie,Media and Information,DEELTIJD | VOLTIJD,ENG,180,,,,"[""canonical_name_alias_present"",""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
429,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5759,50906,,Media en Cultuur,Media en Cultuur,VOLTIJD,ENG | NLD,180,,,,"[""multi_offering_identity_sensitive"",""multiple_languages"",""multiple_offerings"",""multiple_websites""]",true,"[""rc-0054""]"
430,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5920,56573,,Medische Informatiekunde,Medische Informatiekunde,VOLTIJD,NLD,180,,,,[],false,[]
431,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5976,56700,,Muziekwetenschap,Muziekwetenschap,DEELTIJD | VOLTIJD,NLD,180,,,,"[""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
432,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5797,55013,,Natuur- en Sterrenkunde (joint degree),Natuur- en Sterrenkunde - joint degree UvA-VU,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",true,"[""rc-0055"",""rc-0070""]"
433,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5797,55013,,Natuur- en Sterrenkunde (joint degree),"Natuur- en Sterrenkunde - joint degree UvA-VU, vrije opleiding",VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",true,"[""rc-0056"",""rc-0070""]"
434,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6001,56804,,Nederlandse Taal en Cultuur,Nederlandse Taal en Cultuur,DEELTIJD | VOLTIJD,NLD,180,,,,"[""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
435,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6034,56814,,Nieuwgriekse Taal en Cultuur,Nieuwgriekse Taal en Cultuur,DEELTIJD | VOLTIJD,NLD,180,,,,"[""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
436,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5621,50003,,Onderwijswetenschappen,Onderwijswetenschappen,VOLTIJD,NLD,180,,,,[],false,[]
437,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5982,56704,,Oudheidwetenschappen,Oudheidwetenschappen,VOLTIJD,ENG | NLD,180,,,,"[""multi_offering_identity_sensitive"",""multiple_languages"",""multiple_offerings"",""multiple_websites""]",true,"[""rc-0057""]"
438,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5947,56607,,Pedagogische Wetenschappen,Pedagogische Wetenschappen,VOLTIJD,NLD,180,,,,[],true,"[""rc-0075""]"
439,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5947,56607,,Pedagogische Wetenschappen,Pedagogische Wetenschappen - vrije opleiding,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",true,"[""rc-0075""]"
440,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5940,56606,,Politicologie,Politicologie,VOLTIJD,ENG | NLD,180,,,,"[""multi_offering_identity_sensitive"",""multiple_languages"",""multiple_offerings"",""multiple_websites""]",true,"[""rc-0058""]"
441,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6228,59312,,"Politics, Psychology, Law and Economics","Politics, Psychology, Law and Economics",VOLTIJD,ENG,180,,,,[],false,[]
442,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5635,50014,,Psychobiologie,Psychobiologie,VOLTIJD,NLD,180,,,,[],false,[]
443,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5934,56604,,Psychologie,Psychologie,VOLTIJD,ENG | NLD,180,,,,"[""multi_offering_identity_sensitive"",""multiple_languages"",""multiple_offerings"",""multiple_websites""]",true,"[""rc-0059""]"
444,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5729,50700,,Rechtsgeleerdheid,Rechtsgeleerdheid,VOLTIJD,NLD,180,,,,[],false,[]
445,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5753,50902,,Religiewetenschappen,Religiewetenschappen,DEELTIJD | VOLTIJD,NLD,180,,,,"[""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
446,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6017,56807,,Scandinavische Talen en Culturen,Scandinavische Talen en Culturen,DEELTIJD | VOLTIJD,NLD,180,,,,"[""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
447,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5795,55012,,Scheikunde (joint degree),Scheikunde - joint degree UvA-VU,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",true,"[""rc-0060"",""rc-0069""]"
448,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5795,55012,,Scheikunde (joint degree),"Scheikunde - joint degree UvA-VU, vrije opleiding",VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",true,"[""rc-0061"",""rc-0069""]"
449,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O8898,50993,,"Science, Technology & Innovation","Science, Technology & Innovation",VOLTIJD,NLD,180,,,,[],false,[]
450,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6033,56813,,Slavische Talen en Culturen,Slavische Talen en Culturen,DEELTIJD | VOLTIJD,NLD,180,,,,"[""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
451,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6090,56838,,Sociale Geografie en Planologie,Sociale Geografie en Planologie,VOLTIJD,ENG | NLD,180,,,,"[""multi_offering_identity_sensitive"",""multiple_languages"",""multiple_offerings"",""multiple_websites""]",true,"[""rc-0062""]"
452,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5924,56601,,Sociologie,Sociologie,VOLTIJD,ENG | NLD,180,,,,"[""multi_offering_identity_sensitive"",""multiple_languages"",""multiple_offerings"",""multiple_websites""]",true,"[""rc-0063""]"
453,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6027,56810,,Spaanse Taal en Cultuur,Spaanse Taal en Cultuur,DEELTIJD | VOLTIJD,NLD,180,,,,"[""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
454,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5916,56560,,Tandheelkunde,Tandheelkunde,VOLTIJD,NLD,180,,,,[],false,[]
455,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O5977,56702,,Theaterwetenschap,Theaterwetenschap,DEELTIJD | VOLTIJD,NLD,180,,,,"[""multi_offering_administrative_only_candidate"",""multiple_modes"",""multiple_offerings""]",false,[]
456,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6179,56980,,Wiskunde,Wiskunde,VOLTIJD,NLD,180,,,,[],true,"[""rc-0081""]"
457,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,OPLEIDING,1001O6179,56980,,Wiskunde,Wiskunde - vrije opleiding,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",true,"[""rc-0081""]"
458,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O6075,56831,,Agrotechnologie,Bachelor Agrotechnologie,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",false,[]
459,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O6086,56836,,Bedrijfs- en Consumentenwetenschappen,Bachelor Bedrijfs- en Consumentenwetenschappen,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",false,[]
460,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O6120,56860,,Biologie,Bachelor Biologie,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",false,[]
461,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O6094,56841,,Biotechnologie,Bachelor Biotechnologie,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",false,[]
462,107B451,Wageningen University,114A640,Wageningen University,VARIANT,1016O0967,,56219,Bachelor Bos- en Natuurbeheer,Bachelor Bos- en Natuurbeheer,VOLTIJD,NLD,180,,,,"[""variant_record""]",false,[]
463,107B451,Wageningen University,114A640,Wageningen University,VARIANT,1016O0968,,56219,Bachelor Bos- en Natuurbeheer DD-SLU,Bachelor Bos- en Natuurbeheer DD-SLU,VOLTIJD,NLD,180,,,,"[""missing_website"",""variant_record""]",false,[]
464,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O5637,50016,,Communicatie en Life Sciences,Bachelor Communicatie en Life Sciences,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",false,[]
465,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O5657,50101,,Economie en Beleid,Bachelor Economie en Beleid,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",false,[]
466,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O5641,50018,,Gezondheid en Maatschappij,Bachelor Gezondheid en Maatschappij,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",false,[]
467,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O5656,50100,,International Land and Water Management,Bachelor International Land and Water Management,VOLTIJD,ENG,180,,,,"[""canonical_name_alias_present""]",false,[]
468,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O6087,56837,,Internationale Ontwikkelingsstudies,Bachelor Internationale Ontwikkelingsstudies,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",false,[]
469,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O6102,56848,,Landschapsarchitectuur en ruimtelijke planning,Bachelor Landschapsarchitectuur& Ruimtelijke Planning,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",false,[]
470,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O8838,50859,,Marine Sciences,Bachelor Marine Sciences,VOLTIJD,ENG,180,,,,"[""canonical_name_alias_present"",""missing_website""]",false,[]
471,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O6222,59304,,Moleculaire Levenswetenschappen,Bachelor Moleculaire Levenswetenschappen,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",false,[]
472,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O6085,56835,,Plantenwetenschappen,Bachelor Plantenwetenschappen,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",false,[]
473,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O6124,56868,,Voeding en Gezondheid,Bachelor Voeding en Gezondheid,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",false,[]
474,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O6103,56849,,Animal Sciences,Bachelor's Animal Sciences,VOLTIJD,ENG,180,,,,"[""canonical_name_alias_present""]",false,[]
475,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1016O1728,59026,,Data Science for Global Challenges,Bachelor's Data Science for Global Challenges,VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present"",""missing_website""]",false,[]
476,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O6167,56968,,"Soil, Water, Atmosphere",Bachelor's Earth System Sciences,VOLTIJD,ENG,180,,,,"[""canonical_name_alias_present""]",false,[]
477,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O5876,56283,,Environmental Sciences,Bachelor's Environmental Sciences,VOLTIJD,ENG,180,,,,"[""canonical_name_alias_present""]",false,[]
478,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O6168,56973,,Food Technology,Bachelor's Food Technology,VOLTIJD,ENG,180,,,,"[""canonical_name_alias_present""]",false,[]
479,107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O5780,55001,,Tourism (joint degree),Bachelor's Tourism (joint degree),VOLTIJD,NLD,180,,,,"[""canonical_name_alias_present""]",true,"[""rc-0064""]"
